tconst,averageRating,numVotes,originalTitle,startYear,predictRating,residuals
tt1230165,7.7,21542,Rock On!!,2008,6.834867985185802,0.8651320148141979
tt1230168,6.7,7558,Same Kind of Different as Me,2017,6.188863272281958,0.5111367277180419
tt1230194,6.1,2901,De storm,2009,6.446387976109935,-0.3463879761099351
tt1230204,6.0,7254,Sammy's avonturen: De geheime doorgang,2010,5.651674351302526,0.3483256486974744
tt1230206,4.5,2198,Slaughter,2009,4.81279155202746,-0.31279155202746
tt1230211,5.0,2226,Perkins' 14,2009,6.0698713300017495,-1.0698713300017495
tt1230213,5.6,5766,Bound to Vengeance,2015,5.584170061682056,0.015829938317943437
tt1230215,6.0,4536,Not Fade Away,2012,5.457718265905894,0.5422817340941064
tt1230385,7.3,20150,Hwanghae,2010,7.099363704528217,0.2006362954717824
tt1230414,6.5,89321,It's Complicated,2009,6.450555619574294,0.049444380425706314
tt1230448,6.3,11404,Billu,2009,6.360965697023935,-0.06096569702393495
tt1230544,7.0,1117,Konchem Ishtam Konchem Kashtam,2009,6.974266911814794,0.025733088185205588
tt1231277,3.6,13681,S. Darko,2009,4.037697266397924,-0.4376972663979237
tt1231287,4.8,11193,Labor Pains,2009,4.987364752017535,-0.187364752017535
tt1231580,4.5,46272,Alvin and the Chipmunks: The Squeakquel,2009,4.874663187130126,-0.3746631871301256
tt1231583,6.5,332650,Due Date,2010,7.194391028263398,-0.6943910282633983
tt1231586,6.1,22013,A Good Old Fashioned Orgy,2011,6.696628527325702,-0.5966285273257022
tt1231587,6.4,167513,Hot Tub Time Machine,2010,5.932553116951022,0.46744688304897863
tt1232200,5.5,95117,That's My Boy,2012,5.732477156265582,-0.23247715626558207
tt1232206,7.3,2072,Teenage Paparazzo,2010,6.6548746206017055,0.6451253793982943
tt1232776,7.3,60890,Fish Tank,2009,7.045241231402589,0.2547587685974104
tt1232783,5.2,29916,Sorority Row,2009,5.218181726736962,-0.0181817267369615
tt1232826,7.1,5066,De ofrivilliga,2008,7.387541866010066,-0.28754186601006637
tt1232829,7.2,527645,21 Jump Street,2012,6.894725676178053,0.30527432382194686
tt1232831,7.2,4785,Kurôzu zero II,2009,6.973028321287965,0.22697167871203483
tt1232838,5.8,4597,Triple Dog,2010,6.465394315917511,-0.6653943159175109
tt1233192,5.7,6421,Brighton Rock,2010,6.093267288231793,-0.3932672882317929
tt1233219,6.2,9884,"My Son, My Son, What Have Ye Done",2009,6.080642770767626,0.11935722923237435
tt1233227,6.0,107136,Saw VI,2009,5.306970482085481,0.6930295179145194
tt1233301,6.1,41211,Ironclad,2011,4.964960432959903,1.1350395670400966
tt1233334,7.2,6660,Pariah,2011,6.4997638070331565,0.7002361929668437
tt1233381,7.3,21115,Üç Maymun,2008,7.291736140463643,0.00826385953635711
tt1233461,7.4,1434,Babo,2008,7.107917251386649,0.2920827486133515
tt1233474,7.2,1413,Gekijô ban Kara no kyôkai: Dai yon shô - Garan no dô,2008,7.482197870122542,-0.28219787012254205
tt1233487,6.0,2809,No mires para abajo,2008,6.32509965771978,-0.3250996577197798
tt1233576,6.7,2335,Reykjavík-Rotterdam,2008,7.0467856670672555,-0.34678566706725533
tt1234435,6.7,1782,Novaya Zemlya,2008,6.714062270092978,-0.014062270092978224
tt1234541,5.5,19266,The Butterfly Effect 3: Revelations,2009,5.283773235640293,0.2162267643597069
tt1234542,5.5,1141,Le dernier vol,2009,6.326333482064935,-0.8263334820649346
tt1234548,6.2,129833,The Men Who Stare at Goats,2009,6.326633880850942,-0.12663388085094152
tt1234550,4.8,1070,Rage,2009,4.962559427275314,-0.16255942727531458
tt1234554,5.6,1004,Tannöd,2009,6.0288893332216835,-0.4288893332216839
tt1234559,7.1,1794,Chico Xavier,2010,6.464261934008478,0.6357380659915215
tt1234654,6.1,37044,Greenberg,2010,6.690550078245291,-0.5905500782452915
tt1234719,5.4,75280,Red Dawn,2012,6.1467682015878164,-0.7467682015878161
tt1234721,6.1,221447,RoboCop,2014,6.544784539115545,-0.4447845391155454
tt1235075,6.8,3457,Valami Amerika 2,2008,6.48773788219056,0.31226211780944
tt1235124,6.3,62663,Dorian Gray,2009,5.904093410389078,0.39590658961092196
tt1235142,6.7,2332,Last Ride,2009,6.464319649860626,0.23568035013937383
tt1235166,7.9,96330,Un prophète,2009,7.3734379779272885,0.5265620220727119
tt1235170,6.2,8554,The Future,2011,5.956043945698828,0.2439560543011723
tt1235187,6.4,3839,Where Hands Touch,2018,6.455814216020964,-0.05581421602096359
tt1235189,6.8,37281,Wild Target,2010,6.547721451488209,0.2522785485117911
tt1235200,6.1,1294,Mercy,2009,6.375879984403563,-0.27587998440356376
tt1235448,5.2,11789,The Thaw,2009,5.283902358929815,-0.0839023589298149
tt1235522,6.2,78288,Broken City,2013,5.814070089494201,0.3859299105057996
tt1235536,4.7,4150,Lucky Luke,2009,4.7471079675779215,-0.04710796757792135
tt1235548,6.6,3147,VIPs,2010,6.2603455031781206,0.3396544968218791
tt1235552,5.5,2030,À l'aventure,2008,5.5205798356161875,-0.02057983561618748
tt1235790,6.8,1506,Magic Trip: Ken Kesey's Search for a Kool Place,2011,7.084959924065334,-0.2849599240653342
tt1235796,6.8,20862,Ondine,2009,6.459405975449048,0.3405940245509518
tt1235807,5.0,3388,Stay Cool,2009,5.584438483746145,-0.5844384837461449
tt1235827,6.4,1321,"Boogie, el aceitoso",2009,6.3244585902405435,0.07554140975945689
tt1235830,7.2,8970,Chico & Rita,2010,6.537875690746438,0.6621243092535618
tt1235837,3.8,1819,Happily N'Ever After 2,2009,5.32019493983387,-1.5201949398338703
tt1235841,7.5,14652,Medianeras,2011,6.244626354625667,1.2553736453743332
tt1235842,5.9,2211,El niño pez,2009,6.0411197456573085,-0.14111974565730812
tt12361178,8.6,30873,Drishyam 2,2021,7.330327477495686,1.2696725225043135
tt12361974,8.1,338117,Zack Snyder's Justice League,2021,6.908469571196263,1.1915304288037367
tt1236370,6.1,1898,Long nga,2008,6.195326451888954,-0.09532645188895472
tt1236371,7.4,3362,Mistérios de Lisboa,2010,7.581908450826036,-0.18190845082603602
tt1236397,6.3,3609,A Mulher Invisível,2009,6.570323585544588,-0.27032358554458824
tt1236471,5.9,2590,Darfur,2009,5.291592846165105,0.6084071538348956
tt1236484,5.1,2690,Stoic,2009,5.165053184967907,-0.06505318496790746
tt1237838,6.7,9120,Mystery Team,2009,6.607024878141986,0.09297512185801438
tt1238291,6.6,12543,Five Minutes of Heaven,2009,6.1856358136038105,0.4143641863961891
tt1238304,5.4,3092,Table for Three,2009,5.238970765845773,0.16102923415422765
tt1239267,7.3,1039,Niciji sin,2008,8.070414760296442,-0.7704147602964424
tt1239276,7.0,1877,Rang Rasiya,2008,6.075762788978261,0.9242372110217394
tt12393526,6.6,10982,Bulbbul,2020,7.874865817889459,-1.2748658178894594
tt1239401,6.1,1481,Bank Bang,2008,6.099576380187126,0.00042361981287353245
tt1239426,7.1,4643,Stilyagi,2008,6.065446623095883,1.0345533769041166
tt1239446,6.8,2145,De laatste dagen van Emma Blank,2009,6.390422447950652,0.4095775520493481
tt1239449,6.4,1026,"Lila, Lila",2009,6.394583570549731,0.005416429450269433
tt1239462,3.0,1019,La véritable histoire du Chat Botté,2009,5.43539888391822,-2.4353988839182197
tt12406160,5.7,4274,The Last Regret,2020,5.584211502270038,0.11578849772996236
tt1240899,6.5,1020,Amazonia,2013,6.4530519776797455,0.04694802232025452
tt1240982,5.5,99523,Your Highness,2011,6.050649117395675,-0.5506491173956753
tt1241017,4.1,3030,How to Make Love to a Woman,2010,4.521330154117579,-0.42133015411757935
tt1241195,7.7,11083,Aamir,2008,7.69451874425598,0.0054812557440202525
tt1241316,5.8,4196,Dare,2009,5.869266138004261,-0.06926613800426118
tt1241317,4.4,80688,Death Note,2017,4.539183672446114,-0.13918367244611396
tt1241325,7.1,3595,Objectified,2009,7.1963824347650975,-0.09638243476509789
tt1241329,5.6,3336,The River Why,2010,5.325044560626894,0.2749554393731053
tt1241330,3.8,3685,Road Train,2010,5.566040390377865,-1.7660403903778654
tt12415546,8.6,5234,Shingeki no Kyojin: Chronicle,2020,7.889469889505879,0.7105301104941208
tt1241721,5.0,1036,Hetjur Valhallar - Þór,2011,5.610301793483146,-0.6103017934831456
tt1242422,7.6,65802,Celda 211,2009,7.143598526985057,0.4564014730149424
tt1242423,6.4,1170,Dear Lemon Lima,2009,6.017505974652283,0.38249402534771715
tt1242432,6.3,80325,I Spit on Your Grave,2010,5.442175735559754,0.8578242644402456
tt1242447,6.4,8935,Nativity!,2009,5.740729736463797,0.6592702635362038
tt1242457,5.8,2937,Taras Bulba,2009,5.321296021055463,0.4787039789445364
tt1242460,7.5,144872,We Need to Talk About Kevin,2011,6.870805758341929,0.6291942416580714
tt1242516,4.4,1330,Barbarossa,2009,5.907382278478046,-1.5073822784780457
tt1242521,6.9,2717,L'ordre et la morale,2011,6.313303109156504,0.5866968908434966
tt1242522,7.1,1504,Oscar et la dame rose,2009,6.256999449523528,0.8430005504764715
tt1242527,5.9,1680,Ved verdens ende,2009,5.903726857460481,-0.003726857460480737
tt1242530,4.6,2689,What's Your Raashee?,2009,5.83086146718843,-1.2308614671884301
tt1242543,7.1,1127,Dschungelkind,2011,7.1196443970011085,-0.01964439700110887
tt1242545,7.2,16706,Looking for Eric,2009,7.1996392968767715,0.00036070312322866727
tt1242599,6.4,7782,Bellflower,2011,5.278340252548643,1.121659747451357
tt1242618,4.6,5279,Deadline,2009,5.4902657319312,-0.8902657319312004
tt1242642,5.5,2227,Judas Kiss,2011,6.087478312514704,-0.5874783125147038
tt1242744,5.6,1702,La herencia Valdemar,2010,6.358317715862147,-0.7583177158621472
tt1242782,4.9,2600,Luck,2009,5.650891073018986,-0.7508910730189857
tt1242881,5.2,1897,Wojna polsko-ruska,2009,3.6259604956267664,1.5740395043732338
tt1243375,6.2,1329,El baile de la Victoria,2009,6.701239322326175,-0.5012393223261746
tt1243955,5.1,3589,The Shortcut,2009,5.458673348532698,-0.3586733485326983
tt1243957,6.0,232712,The Tourist,2010,7.071824441791612,-1.0718244417916116
tt1243974,5.4,64875,Aloha,2015,7.133659116551833,-1.7336591165518325
tt1244093,2.9,1748,Hisss,2010,4.17612995920946,-1.27612995920946
tt12443930,7.0,1533,"Les choses qu'on dit, les choses qu'on fait",2020,6.678069216230515,0.3219307837694849
tt12443946,6.6,1908,Sweat,2020,6.91002336290233,-0.31002336290233057
tt1244588,2.0,1037,Magic Man,2010,2.8882211740471875,-0.8882211740471875
tt1244658,5.9,7053,Burning Bright,2010,6.685464978740619,-0.7854649787406185
tt1244659,6.4,16717,Extraordinary Measures,2010,6.521796301177838,-0.12179630117783802
tt1244666,7.5,2962,Fisshu sutôrî,2009,7.533143072928432,-0.033143072928432105
tt1244668,7.2,37526,Soul Kitchen,2009,7.563521365233542,-0.3635213652335416
tt1244754,7.2,43573,Conviction,2010,6.843710680579611,0.3562893194203891
tt1245112,6.5,70874,[Rec]²,2009,6.403130971100244,0.09686902889975624
tt1245492,6.6,395688,This Is the End,2013,6.443119016610122,0.15688098338987722
tt1245526,7.0,298654,RED,2010,6.033533072193667,0.9664669278063327
tt1245735,3.6,1368,Smash Cut,2009,3.4172453191684147,0.18275468083158541
tt1245774,6.2,1283,Jail,2009,6.874889226250881,-0.6748892262508805
tt1247400,4.1,3506,The Lazarus Papers,2010,4.648472740590554,-0.5484727405905545
tt12474056,6.4,5136,Nuevo orden,2020,6.21141730280451,0.18858269719549003
tt1247640,6.5,43816,Banlieue 13: Ultimatum,2009,6.610799331527115,-0.11079933152711519
tt1247644,6.1,1400,Breaking Upwards,2009,5.6109486419721115,0.48905135802788813
tt1247657,6.5,5503,Friendship!,2010,6.667518772186192,-0.1675187721861917
tt1247662,5.8,9324,The Good Guy,2009,5.218564713590308,0.5814352864096914
tt1247667,5.8,7540,High School,2010,5.937924589103147,-0.13792458910314753
tt1247683,6.5,1573,Norman,2010,6.136829261816282,0.3631707381837179
tt1247690,5.4,28087,Serena,2014,6.1314947529668,-0.7314947529667997
tt1247692,6.6,18623,Shrink,2009,7.273471874742169,-0.6734718747421695
tt1247696,7.1,1264,Püha Tõnu kiusamine,2009,6.186402578031608,0.913597421968392
tt1247704,5.7,6120,Women in Trouble,2009,5.6894642043033645,0.010535795696635653
tt1248971,5.9,7235,Cherrybomb,2009,6.28216398207433,-0.38216398207432967
tt12491064,6.1,1531,Intruder,2020,6.436358827862728,-0.3363588278627283
tt1249171,7.9,4690,Global Metal,2008,7.998984581766781,-0.09898458176678027
tt12492650,7.6,4893,Ek,2019,6.465893389820697,1.1341066101793027
tt12505468,7.0,1540,Kadakh,2019,6.538953119621678,0.46104688037832187
tt1250777,7.6,540338,Kick-Ass,2010,6.614574287605039,0.985425712394961
tt12516292,6.1,1092,Seni Buldum Ya,2021,6.614407385284651,-0.5144073852846516
tt1251725,6.7,4822,Bunny and the Bull,2009,7.310010149886507,-0.6100101498865067
tt1251743,5.3,4573,Salvation Boulevard,2011,5.663988015463954,-0.36398801546395454
tt1251757,6.8,37206,Middle Men,2009,6.314188054875027,0.48581194512497294
tt1252329,5.6,1606,Redwoods,2009,5.185204147434795,0.4147958525652049
tt1252596,6.4,13739,Ajab Prem Ki Ghazab Kahani,2009,6.332400289791051,0.06759971020894895
tt1252610,6.7,3054,Nord,2009,6.165522306267605,0.534477693732395
tt12528166,3.1,2397,Out of Death,2021,3.2571025771460707,-0.15710257714607057
tt1253863,6.2,288900,300: Rise of an Empire,2014,6.1936036961366465,0.006396303863353658
tt1253864,6.0,164504,Immortals,2011,6.347418651110355,-0.3474186511103552
tt12538822,6.6,1817,All In: The Fight for Democracy,2020,7.163830306800106,-0.5638303068001065
tt1254322,5.9,3872,The Girl King,2015,6.1573152338009045,-0.25731523380090415
tt1254696,5.9,1488,Splinterheads,2009,5.460521552467037,0.43947844753296295
tt1255919,3.9,34104,Holmes & Watson,2018,5.660864606667926,-1.7608646066679259
tt1255951,5.6,8211,De Dana Dan,2009,5.274509635485318,0.32549036451468183
tt1255953,8.3,162419,Incendies,2010,8.203320384567206,0.09667961543279446
tt1255955,6.2,4994,Männerherzen,2009,6.30317821770818,-0.10317821770818014
tt12564514,6.6,1452,Felkészülés meghatározatlan ideig tartó együttlétre,2020,6.554035124220323,0.045964875779676895
tt12567088,7.3,16908,Raat Akeli Hai,2020,7.741646142131719,-0.44164614213171927
tt12573294,7.0,1340,Love,2020,7.059276385870277,-0.05927638587027673
tt1257562,6.7,1900,Hadewijch,2009,6.505256060443996,0.19474393955600444
tt1257579,6.9,1538,El Traspatio,2009,6.5316530144397085,0.3683469855602919
tt1258120,6.7,3204,L'armée du crime,2009,6.2565413857672345,0.44345861423276567
tt1258134,6.7,1882,De père en flic,2009,6.673603408899489,0.026396591100510847
tt1258137,5.9,6279,Give 'em Hell Malone,2009,5.3948023079451355,0.5051976920548649
tt1258141,6.6,1226,Je l'aimais,2009,7.07733596504614,-0.47733596504613995
tt1258197,6.8,110159,Exam,2009,5.635771023893604,1.1642289761063962
tt1258972,5.4,61728,The Man with the Iron Fists,2012,5.038005845868175,0.3619941541318257
tt1259014,7.5,33042,L'instinct de mort,2008,6.526555061973709,0.9734449380262911
tt12592252,4.7,8321,Songbird,2020,5.012114116538871,-0.3121141165388712
tt1259227,5.9,1067,SoulBoy,2010,5.797302039630508,0.10269796036949241
tt1259520,6.1,1125,Bon appétit,2010,5.951591831706186,0.14840816829381343
tt1259521,7.0,393129,The Cabin in the Woods,2011,5.798937845572726,1.201062154427274
tt1259528,7.0,101194,Den of Thieves,2018,6.080175427532148,0.919824572467852
tt1259570,5.7,1712,Carne de neón,2010,5.730220677072282,-0.03022067707228171
tt1259571,4.7,274243,The Twilight Saga: New Moon,2009,5.359678386502624,-0.6596783865026241
tt1260365,5.3,2041,On the Inside,2011,5.940164936804254,-0.6401649368042541
tt1260502,8.0,14170,Kôkaku kidôtai 2.0,2008,7.90855785662019,0.09144214337981005
tt1260567,4.9,2224,Dark House,2009,5.583538108603682,-0.683538108603682
tt12607910,5.7,8540,Black Is King,2020,6.026083094907934,-0.32608309490793363
tt1261041,5.2,1394,2:22,2008,4.43813768104382,0.7618623189561804
tt1261047,8.1,14531,Gulaal,2009,6.5339200139525495,1.5660799860474501
tt1261414,3.4,1083,Penance,2009,3.7134926269208295,-0.3134926269208296
tt1261862,5.1,4166,Icarus,2010,4.773628578032659,0.32637142196734104
tt1261945,4.5,76615,Sex and the City 2,2010,4.946446653453939,-0.44644665345393886
tt1261954,6.8,7557,Take Me Home,2011,5.956284198967033,0.8437158010329666
tt1262406,3.0,1603,Fading of the Cries,2008,5.068408305563266,-2.068408305563266
tt1262416,6.1,133036,Scream 4,2011,5.464156165423118,0.6358438345768818
tt1262877,3.4,1508,Coco,2009,4.618838049927605,-1.2188380499276055
tt1262945,5.6,1003,Puen yai jon salad,2008,5.61645513650117,-0.01645513650117003
tt1262981,6.9,38152,World's Greatest Dad,2009,6.470451924143506,0.429548075856494
tt1262990,5.0,3559,Paradise,2013,5.878651783402696,-0.8786517834026961
tt1263670,7.2,86817,Crazy Heart,2009,6.716479743042109,0.4835202569578909
tt1263679,7.3,2204,Firaaq,2008,6.598836210391239,0.7011637896087608
tt12636872,2.8,1369,Karen,2021,3.77387684920316,-0.97387684920316
tt1263750,6.1,23191,Habitación en Roma,2010,6.818140297806444,-0.7181402978064444
tt1263757,3.6,1007,Männersache,2009,3.9794446163278225,-0.37944461632782245
tt1263778,6.7,6932,La belle personne,2008,6.486002615210076,0.21399738478992436
tt1263790,7.5,1237,Kaathala Kaathala,1998,7.723328764337594,-0.22332876433759363
tt1263800,3.0,3264,Hole in One,2009,4.589018289505264,-1.5890182895052636
tt1264115,5.6,1477,The Trial,2010,5.384091038998976,0.21590896100102341
tt12642180,8.0,1438,Ram Singh Charlie,2020,6.698760926932203,1.301239073067797
tt1264904,7.1,12838,Le Petit Nicolas,2009,6.674435388012361,0.42556461198763884
tt1264914,7.3,4868,Zift,2008,7.047426395324464,0.25257360467553625
tt1265598,8.0,4447,In the Gray,2012,7.78159952640629,0.21840047359370995
tt1265990,4.8,37713,The Roommate,2011,5.175997740308201,-0.3759977403082013
tt12659944,7.1,1454,Project Z,2019,6.906804605844574,0.19319539415542586
tt1266029,7.1,36013,Nowhere Boy,2009,6.62579757957001,0.4742024204299895
tt1266036,5.5,3231,Valley Girl,2020,6.334950672834338,-0.8349506728343377
tt1266037,7.0,1663,Quartier lointain,2010,7.14796397164207,-0.14796397164206976
tt1266542,4.9,1529,The Break-Up Artist,2009,5.792938938038251,-0.8929389380382506
tt1266583,7.7,6187,Mumbai Meri Jaan,2008,8.021754839312923,-0.3217548393129226
tt1267160,6.9,4014,Hái-kak chhit-ho,2008,6.972493791260802,-0.07249379126080147
tt1267297,6.0,150952,Hercules,2014,6.398712610921568,-0.3987126109215682
tt1267319,5.6,4287,Home Movie,2008,5.503145378765173,0.09685462123482669
tt1267500,3.9,1305,Phoonk,2008,5.109664223492167,-1.2096642234921675
tt12676326,6.7,31595,Malcolm & Marie,2021,6.931899995398925,-0.23189999539892447
tt12677092,7.8,5564,C U Soon,2020,7.725938295029793,0.07406170497020703
tt12680508,5.9,2008,Minor Premise,2020,5.864759998053156,0.0352400019468444
tt1268204,7.9,9019,Waste Land,2010,7.496536441058074,0.403463558941926
tt12687276,6.8,3220,Kala,2021,7.496237816712048,-0.6962378167120482
tt1268799,6.3,67399,A Very Harold & Kumar 3D Christmas,2011,6.584751104816881,-0.2847511048168814
tt1268809,4.7,7627,Night of the Demons,2009,4.149269449808359,0.5507305501916413
tt1268987,4.9,10462,Rogues Gallery,2010,4.261869802495463,0.6381301975045375
tt1269734,5.0,2270,Angel of Death,2009,5.638128798720926,-0.6381287987209259
tt1270114,5.3,2449,Saints and Soldiers: The Void,2014,6.080957852071593,-0.7809578520715927
tt1270262,7.1,61372,The Devil's Double,2011,6.676903612385479,0.42309638761452106
tt1270277,5.7,1954,Sympathy for Delicious,2010,6.2325984164377,-0.5325984164376996
tt1270286,6.9,5575,To Save a Life,2009,5.700019739242849,1.199980260757151
tt1270291,5.8,5986,Hunter Prey,2010,5.433469612647235,0.366530387352765
tt1270296,5.8,2682,The Killing Jar,2010,5.254304168391119,0.5456958316088807
tt12706382,8.4,1264,Siren head,2020,8.050963705545175,0.34903629445482487
tt1270761,5.6,47884,Don't Be Afraid of the Dark,2010,5.512085259811946,0.08791474018805356
tt1270766,5.9,1278,Henri 4,2010,6.044180921431271,-0.14418092143127037
tt1270771,7.1,1110,Little Black Dress,2009,8.399962539285193,-1.2999625392851932
tt1270797,6.7,405967,Venom,2018,6.676246099652967,0.023753900347033508
tt1270798,7.7,663373,X: First Class,2011,7.284371044954469,0.41562895504553143
